gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,1,6144,1536,torch.float8_e4m3fn,flydsl,665,0,4.9274,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x2_default,3.83,1918.05,0.0
gfx950,256,2,6144,1536,torch.float8_e4m3fn,flydsl,1,0,4.9282,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x0_default,7.66,1920.55,0.0
gfx950,256,4,6144,1536,torch.float8_e4m3fn,flydsl,333,0,4.9299,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x1_default,15.31,1925.49,0.0
gfx950,256,8,6144,1536,torch.float8_e4m3fn,flydsl,665,0,4.9214,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x2_default,30.68,1940.05,0.0
gfx950,256,16,6144,1536,torch.float8_e4m3fn,flydsl,1293,0,5.0575,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x4_default,59.71,1909.71,0.0
gfx950,256,32,6144,1536,torch.float8_e4m3fn,flydsl,1293,0,5.2007,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x4_default,116.13,1899.66,0.0
gfx950,256,64,6144,1536,torch.float8_e4m3fn,flydsl,258,0,5.7581,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x1x1x0_default,209.78,1792.59,0.0
gfx950,256,128,6144,1536,torch.float8_e4m3fn,flydsl,541,0,7.3889,flydsl_bpreshuflle_64x64x256_F8_F8_B16_2x1x0x1_default,326.97,1516.69,0.0
gfx950,256,256,6144,1536,torch.float8_e4m3fn,flydsl,565,0,9.2436,flydsl_bpreshuflle_128x64x256_F8_F8_B16_2x1x0x1_default,522.72,1403.8,0.0
gfx950,256,512,6144,1536,torch.float8_e4m3fn,flydsl,484,0,11.741,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x1_default,823.07,1406.62,0.0
gfx950,256,1024,6144,1536,torch.float8_e4m3fn,flydsl,896,0,17.9412,flydsl_bpreshuflle_128x192x128_F8_F8_B16_2x1x0x2_default,1077.26,1315.02,0.0
gfx950,256,2048,6144,1536,torch.float8_e4m3fn,flydsl,896,0,25.4756,flydsl_bpreshuflle_128x192x128_F8_F8_B16_2x1x0x2_default,1517.32,1481.76,0.0
gfx950,256,4096,6144,1536,torch.float8_e4m3fn,flydsl,568,0,47.5937,flydsl_bpreshuflle_128x192x128_F8_F8_B16_2x1x0x1_default,1624.36,1388.0,0.0
gfx950,256,8192,6144,1536,torch.float8_e4m3fn,flydsl,269,0,86.6445,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x1x0_default,1784.52,1415.94,0.0
gfx950,256,16384,6144,1536,torch.float8_e4m3fn,flydsl,186,0,170.4147,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x0x0_default,1814.62,1384.44,0.0
gfx950,256,1,7168,4096,torch.float8_e4m3fn,flydsl,1161,0,9.0719,flydsl_bpreshuflle_16x64x512_F8_F8_B16_2x1x0x3_default,6.47,3238.41,0.0
gfx950,256,2,7168,4096,torch.float8_e4m3fn,flydsl,1161,0,9.1258,flydsl_bpreshuflle_16x64x512_F8_F8_B16_2x1x0x3_default,12.87,3221.31,0.0
gfx950,256,4,7168,4096,torch.float8_e4m3fn,flydsl,1161,0,9.2164,flydsl_bpreshuflle_16x64x512_F8_F8_B16_2x1x0x3_default,25.49,3193.64,0.0
gfx950,256,8,7168,4096,torch.float8_e4m3fn,flydsl,1451,0,9.3316,flydsl_bpreshuflle_16x64x512_F8_F8_B16_2x1x0x4_default,50.34,3162.11,0.0
gfx950,256,16,7168,4096,torch.float8_e4m3fn,ck,10,0,9.0386,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,103.95,3280.93,0.0
gfx950,256,32,7168,4096,torch.float8_e4m3fn,ck,5,0,9.836,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,191.04,3044.93,0.0
gfx950,256,64,7168,4096,torch.float8_e4m3fn,flydsl,1018,0,10.7751,flydsl_bpreshuflle_32x64x512_F8_F8_B16_2x0x0x3_default,348.78,2834.29,0.0
gfx950,256,128,7168,4096,torch.float8_e4m3fn,flydsl,541,0,14.5582,flydsl_bpreshuflle_64x64x256_F8_F8_B16_2x1x0x1_default,516.29,2178.8,0.0
gfx950,256,256,7168,4096,torch.float8_e4m3fn,ck,144,0,18.3893,a8w8_bpreshuffle_256x128x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,817.45,1853.18,0.0
gfx950,256,512,7168,4096,torch.float8_e4m3fn,flydsl,814,0,25.1179,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x2_default,1196.95,1544.61,0.0
gfx950,256,1024,7168,4096,torch.float8_e4m3fn,ck,154,0,38.4938,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1562.06,1253.05,0.0
gfx950,256,2048,7168,4096,torch.float8_e4m3fn,flydsl,979,0,62.1919,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,1933.68,1079.06,0.0
gfx950,256,4096,7168,4096,torch.float8_e4m3fn,flydsl,979,0,113.9451,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,2110.83,920.25,0.0
gfx950,256,8192,7168,4096,torch.float8_e4m3fn,flydsl,979,0,204.325,flydsl_bpreshuflle_128x256x128_F8_F8_B16_2x1x1x2_default,2354.27,882.69,0.0
gfx950,256,16384,7168,4096,torch.float8_e4m3fn,flydsl,825,0,410.8321,flydsl_bpreshuflle_256x128x128_F8_F8_B16_2x0x1x2_default,2341.77,806.53,0.0
gfx950,256,1,8192,512,torch.float8_e4m3fn,flydsl,354,0,3.355,flydsl_bpreshuflle_16x64x512_F8_F8_B16_2x0x0x1_default,2.5,1255.2,0.0
gfx950,256,2,8192,512,torch.float8_e4m3fn,flydsl,22,0,3.3449,flydsl_bpreshuflle_16x64x512_F8_F8_B16_2x0x0x0_default,5.02,1264.04,0.0
gfx950,256,4,8192,512,torch.float8_e4m3fn,flydsl,665,0,3.3732,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x2_default,9.95,1263.46,0.0
gfx950,256,8,8192,512,torch.float8_e4m3fn,flydsl,84,0,3.378,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x1x0_default,19.87,1281.67,0.0
gfx950,256,16,8192,512,torch.float8_e4m3fn,flydsl,333,0,3.3978,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x1_default,39.5,1313.98,0.0
gfx950,256,32,8192,512,torch.float8_e4m3fn,flydsl,665,0,3.5047,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x2_default,76.59,1351.04,0.0
gfx950,256,64,8192,512,torch.float8_e4m3fn,flydsl,92,0,3.6724,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x0x1x0_default,146.19,1436.57,0.0
gfx950,256,128,8192,512,torch.float8_e4m3fn,flydsl,1305,0,4.4647,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x0x0x4_default,240.5,1423.83,0.0
gfx950,256,256,8192,512,torch.float8_e4m3fn,flydsl,1079,0,5.8734,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x0x1x3_default,365.63,1450.55,0.0
gfx950,256,512,8192,512,torch.float8_e4m3fn,flydsl,152,0,7.9183,flydsl_bpreshuflle_128x128x256_F8_F8_B16_2x0x1x0_default,542.41,1622.2,0.0
gfx950,256,1024,8192,512,torch.float8_e4m3fn,flydsl,894,0,11.2212,flydsl_bpreshuflle_128x128x128_F8_F8_B16_2x1x0x2_default,765.51,1915.64,0.0
gfx950,256,2048,8192,512,torch.float8_e4m3fn,flydsl,269,0,16.6026,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x1x0_default,1034.77,2336.82,0.0
gfx950,256,4096,8192,512,torch.float8_e4m3fn,flydsl,846,0,32.7961,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x0x2_default,1047.68,2238.08,0.0
gfx950,256,8192,8192,512,torch.float8_e4m3fn,flydsl,186,0,61.3836,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x0x0_default,1119.51,2323.2,0.0
gfx950,256,16384,8192,512,torch.float8_e4m3fn,flydsl,518,0,122.1289,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x0x1_default,1125.36,2301.0,0.0
